ID,CLASS
ISIC_0027617,3
ISIC_0070290,6
ISIC_0065293,3
ISIC_0059737,5
ISIC_0068341,6
ISIC_0033652,7
ISIC_0030388,7
ISIC_0053929,5
ISIC_0057513,4
ISIC_0029016,3
ISIC_0013929,5
ISIC_0056579,6
ISIC_0032345,3
ISIC_0034137,7
ISIC_0057296,5
ISIC_0057872,1
ISIC_0030468,2
ISIC_0063371,3
ISIC_0057542,2
ISIC_0025940,6
ISIC_0058353,3
ISIC_0054552,1
ISIC_0032108,1
ISIC_0033655,7
ISIC_0056518,5
ISIC_0070213,4
ISIC_0059765,2
ISIC_0066588,1
ISIC_0058232,2
ISIC_0000536,5
ISIC_0025106,2
ISIC_0029013,2
ISIC_0029091,7
ISIC_0026525,3
ISIC_0029343,1
ISIC_0033862,2
ISIC_0015016,4
ISIC_0030665,5
ISIC_0026417,7
ISIC_0067517,2
ISIC_0058523,1
ISIC_0072047,3
ISIC_0026118,3
ISIC_0065191,4
ISIC_0028342,4
ISIC_0030051,4
ISIC_0071149,5
ISIC_0025422,7
ISIC_0065955,7
ISIC_0071743,6
ISIC_0061649,3
ISIC_0027744,1
ISIC_0033978,5
ISIC_0061361,4
ISIC_0054565,3
ISIC_0032048,3
ISIC_0028960,7
ISIC_0063300,6
ISIC_0060180,5
ISIC_0058173,5
ISIC_0031799,2
ISIC_0059972,1
ISIC_0014264,1
ISIC_0054716,1
ISIC_0031533,2
ISIC_0030075,2
ISIC_0026803,4
ISIC_0026588,1
ISIC_0057892,3
ISIC_0031929,7
ISIC_0000213,5
ISIC_0060406,5
ISIC_0057365,7
ISIC_0071353,2
ISIC_0025598,2
ISIC_0033167,3
ISIC_0030093,6
ISIC_0055273,2
ISIC_0066618,3
ISIC_0032234,2
ISIC_0009599,7
ISIC_0012382,5
ISIC_0061641,2
ISIC_0057661,4
ISIC_0055986,6
ISIC_0073247,1
ISIC_0054779,1
ISIC_0067371,2
ISIC_0071266,4
ISIC_0068171,2
ISIC_0067233,1
ISIC_0025097,6
ISIC_0032564,4
ISIC_0012987,5
ISIC_0066454,2
ISIC_0033689,7
ISIC_0024771,6
ISIC_0061173,7
ISIC_0026499,5
ISIC_0071535,1
ISIC_0060990,5
ISIC_0071516,6
ISIC_0063932,4
ISIC_0013385,5
ISIC_0033266,6
ISIC_0028439,3
ISIC_0059706,1
ISIC_0031190,2
ISIC_0026006,3
ISIC_0059994,6
ISIC_0034014,7
ISIC_0055447,7
ISIC_0061966,3
ISIC_0059039,1
ISIC_0030409,3
ISIC_0059693,7
ISIC_0033294,5
ISIC_0060320,5
ISIC_0066407,2
ISIC_0029915,5
ISIC_0024838,3
ISIC_0073138,6
ISIC_0010105,3
ISIC_0055677,7
ISIC_0066518,7
ISIC_0054623,6
ISIC_0062834,4
ISIC_0062844,3
ISIC_0000052,7
ISIC_0025586,4
ISIC_0064116,6
ISIC_0025473,6
ISIC_0057102,3
ISIC_0024942,6
ISIC_0012459,4
ISIC_0071139,6
ISIC_0057108,7
ISIC_0053894,7
ISIC_0064899,3
ISIC_0062408,1
ISIC_0029928,4
ISIC_0026706,4
ISIC_0003051,4
ISIC_0067100,7
ISIC_0057730,3
ISIC_0024769,7
ISIC_0057069,3
ISIC_0027895,2
ISIC_0069481,4
ISIC_0009965,3
ISIC_0056677,5
ISIC_0063382,1
ISIC_0028832,1
ISIC_0012330,6
ISIC_0071906,5
ISIC_0057797,6
ISIC_0033438,5
ISIC_0071513,1
ISIC_0064422,1
ISIC_0030603,6
ISIC_0030347,1
ISIC_0033101,1
ISIC_0065070,4
ISIC_0069959,2
ISIC_0068858,5
ISIC_0056291,4
ISIC_0026224,7
ISIC_0000195,1
ISIC_0029011,7
ISIC_0025998,4
ISIC_0000177,1
ISIC_0029887,4
ISIC_0056038,4
ISIC_0033303,4
ISIC_0066039,3
ISIC_0054393,1
ISIC_0059208,1
ISIC_0015990,2
ISIC_0059870,2
ISIC_0032823,3
ISIC_0060590,4
ISIC_0010067,2
ISIC_0057100,2
ISIC_0025663,2
ISIC_0029144,1
ISIC_0008507,7
ISIC_0062646,6
ISIC_0030519,1
ISIC_0025392,1
ISIC_0029282,5
ISIC_0071550,2
ISIC_0025591,1
ISIC_0066915,7
ISIC_0063869,6
ISIC_0054384,4
ISIC_0028174,5
ISIC_0032320,1
ISIC_0056310,1
ISIC_0028144,4
ISIC_0025402,5
ISIC_0071200,5
ISIC_0059024,7
ISIC_0031791,6
ISIC_0000297,4
ISIC_0032676,5
ISIC_0063399,7
ISIC_0028989,4
ISIC_0030140,7
ISIC_0054237,3
ISIC_0065416,6
ISIC_0014248,7
ISIC_0069052,7
ISIC_0032417,3
ISIC_0067088,1
ISIC_0029417,7
ISIC_0069655,1
ISIC_0053636,6
ISIC_0060659,2
ISIC_0069047,6
ISIC_0067633,3
ISIC_0031132,2
ISIC_0032958,6
ISIC_0013114,6
ISIC_0029100,7
ISIC_0024744,7
ISIC_0063124,7
ISIC_0069207,4
ISIC_0067432,3
ISIC_0064024,1
ISIC_0068385,5
ISIC_0000408,2
ISIC_0055069,7
ISIC_0027383,4
ISIC_0026831,5
ISIC_0014775,7
ISIC_0029235,3
ISIC_0067891,5
ISIC_0070737,5
ISIC_0063091,6
ISIC_0061098,6
ISIC_0065229,3
ISIC_0072892,4
ISIC_0030825,3
ISIC_0024797,5
ISIC_0031548,4
ISIC_0032981,4
ISIC_0027698,1
ISIC_0068136,3
ISIC_0066790,4
ISIC_0072284,1
ISIC_0068001,7
ISIC_0059816,7
ISIC_0068644,7
ISIC_0072604,7
ISIC_0072755,3
ISIC_0054353,7
ISIC_0071427,7
ISIC_0055995,6
ISIC_0012324,2
ISIC_0068056,4
ISIC_0066455,5
ISIC_0071233,5
ISIC_0000492,4
ISIC_0055282,5
ISIC_0067993,4
ISIC_0012284,1
ISIC_0014794,4
ISIC_0061947,6
ISIC_0025036,2
ISIC_0028150,2
ISIC_0030666,4
ISIC_0028492,5
ISIC_0013224,5
ISIC_0029183,1
ISIC_0062014,3
ISIC_0063807,1
ISIC_0053734,4
ISIC_0009944,4
ISIC_0033286,5
ISIC_0071887,1
ISIC_0000214,6
ISIC_0024606,6
ISIC_0069763,6
ISIC_0063861,3
ISIC_0057009,3
ISIC_0025952,4
ISIC_0059018,1
ISIC_0028374,3
ISIC_0057810,5
ISIC_0056988,2
ISIC_0066835,2
ISIC_0013917,5
ISIC_0071611,3
ISIC_0010481,4
ISIC_0031978,7
ISIC_0063809,2
ISIC_0028684,7
ISIC_0031227,4
ISIC_0024880,1
ISIC_0069915,4
ISIC_0065516,3
ISIC_0059581,5
ISIC_0068540,2
ISIC_0059844,2
ISIC_0072523,1
ISIC_0064676,4
ISIC_0033280,7
ISIC_0070558,4
ISIC_0028647,7
ISIC_0027006,4
ISIC_0071973,7
ISIC_0073070,5
ISIC_0066089,7
ISIC_0054215,4
ISIC_0027783,7
ISIC_0005247,5
ISIC_0033016,6
ISIC_0012903,6
ISIC_0063167,5
ISIC_0070677,2
ISIC_0014558,1
ISIC_0064565,4
ISIC_0030419,7
ISIC_0057207,2
ISIC_0066401,2
ISIC_0071166,3
ISIC_0026939,6
ISIC_0026213,3
ISIC_0030690,1
ISIC_0066604,1
ISIC_0057288,5
ISIC_0062742,2
ISIC_0014079,6
ISIC_0056778,7
ISIC_0071073,2
ISIC_0000546,5
ISIC_0064954,7
ISIC_0070961,1
ISIC_0060502,4
ISIC_0055567,2
ISIC_0033402,6
ISIC_0030626,3
ISIC_0062538,3
ISIC_0065355,3
ISIC_0068023,7
ISIC_0013443,1
ISIC_0068874,4
ISIC_0060592,5
ISIC_0025529,2
ISIC_0001254,1
ISIC_0027776,6
ISIC_0027613,7
ISIC_0031400,5
ISIC_0032138,4
ISIC_0067955,7
ISIC_0010170,6
ISIC_0009909,3
ISIC_0059470,3
ISIC_0030839,7
ISIC_0061924,2
ISIC_0069226,6
ISIC_0030749,6
ISIC_0029951,1
ISIC_0057737,3
ISIC_0028408,2
ISIC_0025834,2
ISIC_0069988,4
ISIC_0071110,3
ISIC_0062439,6
ISIC_0033042,5
ISIC_0031693,4
ISIC_0032273,1
ISIC_0024309,6
ISIC_0064445,3
ISIC_0060198,7
ISIC_0025338,4
ISIC_0000011,6
ISIC_0071899,2
ISIC_0053697,6
ISIC_0030753,3
ISIC_0062596,5
ISIC_0031647,6
ISIC_0071388,1
ISIC_0031876,5
ISIC_0059014,5
ISIC_0063107,6
ISIC_0055404,1
ISIC_0065450,7
ISIC_0068407,7
ISIC_0062421,6
ISIC_0000449,2
ISIC_0056222,1
ISIC_0058792,7
ISIC_0000341,7
ISIC_0014925,4
ISIC_0016019,6
ISIC_0028947,5
ISIC_0032376,1
ISIC_0027283,6
ISIC_0029693,7
ISIC_0030563,3
ISIC_0068528,1
ISIC_0059984,6
ISIC_0000496,1
ISIC_0053620,4
ISIC_0030385,5
ISIC_0025408,5
ISIC_0072729,4
ISIC_0033734,6
ISIC_0056582,6
ISIC_0068280,5
ISIC_0002829,2
ISIC_0032282,2
ISIC_0029960,2
ISIC_0062583,2
ISIC_0032994,1
ISIC_0032786,3
ISIC_0013248,6
ISIC_0033833,4
ISIC_0064249,3
ISIC_0033940,7
ISIC_0073198,1
ISIC_0058607,7
ISIC_0069545,7
ISIC_0072742,3
ISIC_0024814,6
ISIC_0068829,7
ISIC_0025134,1
ISIC_0064041,7
ISIC_0056282,6
ISIC_0060595,5
ISIC_0031864,5
ISIC_0072408,2
ISIC_0024565,6
ISIC_0029397,3
ISIC_0067864,1
ISIC_0064748,2
ISIC_0063799,7
ISIC_0073240,7
ISIC_0034017,4
ISIC_0030943,7
ISIC_0053985,3
ISIC_0025489,7
ISIC_0062123,1
ISIC_0070027,1
ISIC_0058434,2
ISIC_0032639,4
ISIC_0054515,3
ISIC_0031773,7
ISIC_0024829,4
ISIC_0014522,7
ISIC_0032264,3
ISIC_0008913,7
ISIC_0024597,1
ISIC_0027558,4
ISIC_0025566,6
ISIC_0014284,4
ISIC_0061735,2
ISIC_0027644,1
ISIC_0033125,5
ISIC_0057932,3
ISIC_0024379,1
ISIC_0027849,5
ISIC_0064631,5
ISIC_0031985,5
ISIC_0071835,3
ISIC_0033788,1
ISIC_0031191,7
ISIC_0068597,5
ISIC_0024787,5
ISIC_0053883,1
ISIC_0055081,4
ISIC_0030966,6
ISIC_0069144,1
ISIC_0061698,4
ISIC_0069303,2
ISIC_0030733,7
ISIC_0016007,2
ISIC_0030819,6
ISIC_0027664,6
ISIC_0013035,7
ISIC_0014110,5
ISIC_0061577,7
ISIC_0024346,2
ISIC_0067030,4
ISIC_0067705,7
ISIC_0072820,4
ISIC_0027707,1
ISIC_0030202,3
ISIC_0013189,5
ISIC_0032671,1
ISIC_0031491,3
ISIC_0025386,4
ISIC_0063373,3
ISIC_0073069,3
ISIC_0072652,7
ISIC_0066595,6
ISIC_0024458,6
ISIC_0072495,3
ISIC_0026139,5
ISIC_0070735,6
ISIC_0014166,7
ISIC_0070501,4
ISIC_0024840,6
ISIC_0073049,6
ISIC_0031755,7
ISIC_0066613,6
ISIC_0033023,3
ISIC_0070079,3
ISIC_0032525,2
ISIC_0013673,2
ISIC_0030239,5
ISIC_0072105,4
ISIC_0024679,6
ISIC_0028129,6
ISIC_0059017,6
ISIC_0058893,1
ISIC_0014790,3
ISIC_0068724,4
ISIC_0030767,2
ISIC_0072434,1
ISIC_0027205,6
ISIC_0027813,3
ISIC_0068637,7
ISIC_0053507,7
ISIC_0058070,2
ISIC_0067483,5
ISIC_0067763,3
ISIC_0070165,1
ISIC_0033980,3
ISIC_0026235,2
ISIC_0025711,1
ISIC_0029368,3
ISIC_0067970,7
ISIC_0033473,2
ISIC_0011092,6
ISIC_0056525,4
ISIC_0001374,4
ISIC_0029516,2
ISIC_0072659,7
ISIC_0014697,6
ISIC_0033233,6
ISIC_0011387,1
ISIC_0026094,3
ISIC_0068905,6
ISIC_0056441,5
ISIC_0025972,7
ISIC_0067217,6
ISIC_0053533,1
ISIC_0062027,4
ISIC_0056603,2
ISIC_0056534,3
ISIC_0055983,6
ISIC_0032913,3
ISIC_0026853,6
ISIC_0055825,2
ISIC_0030245,7
ISIC_0066696,3
ISIC_0029284,7
ISIC_0069603,5
ISIC_0068048,3
ISIC_0029959,1
ISIC_0056530,5
ISIC_0058883,4
ISIC_0069278,2
ISIC_0027508,7
ISIC_0064808,5
ISIC_0030580,5
ISIC_0027131,2
ISIC_0066004,1
ISIC_0054346,7
ISIC_0066331,7
ISIC_0063521,6
ISIC_0033854,2
ISIC_0070626,4
ISIC_0066584,5
ISIC_0069971,4
ISIC_0069334,6
ISIC_0012828,5
ISIC_0061110,4
ISIC_0027954,5
ISIC_0061397,7
ISIC_0063663,7
ISIC_0067756,5
ISIC_0068851,3
ISIC_0024858,1
ISIC_0027189,1
ISIC_0030158,1
ISIC_0031308,5
ISIC_0065901,3
ISIC_0056659,7
ISIC_0010011,2
ISIC_0013480,4
ISIC_0060931,4
ISIC_0011361,3
ISIC_0071693,1
ISIC_0026580,7
ISIC_0071830,2
ISIC_0028568,3
ISIC_0058458,6
ISIC_0032817,5
ISIC_0026703,6
ISIC_0068494,4
ISIC_0025941,1
ISIC_0065448,5
ISIC_0026522,4
ISIC_0062096,1
ISIC_0064011,1
ISIC_0071991,2
ISIC_0024737,4
ISIC_0067063,7
ISIC_0029032,4
ISIC_0056694,3
ISIC_0057980,2
ISIC_0027977,1
ISIC_0024906,4
ISIC_0065633,1
ISIC_0031052,2
ISIC_0031559,4
ISIC_0060210,5
ISIC_0069032,7
ISIC_0033841,1
ISIC_0067657,3
ISIC_0057150,6
ISIC_0013808,1
ISIC_0069068,7
ISIC_0072603,7
ISIC_0028452,2
ISIC_0033142,5
ISIC_0029159,3
ISIC_0066495,7
ISIC_0033869,4
ISIC_0068326,2
ISIC_0031715,7
ISIC_0030008,6
ISIC_0027475,3
ISIC_0034035,6
ISIC_0059553,6
ISIC_0073157,3
ISIC_0025171,2
ISIC_0054917,4
ISIC_0013486,4
ISIC_0025556,6
ISIC_0054535,1
ISIC_0055583,7
ISIC_0058033,1
ISIC_0031434,7
ISIC_0028878,3
ISIC_0065773,2
ISIC_0029469,6
ISIC_0027899,7
ISIC_0029043,4
ISIC_0057539,6
ISIC_0072553,4
ISIC_0033320,4
ISIC_0025666,3
ISIC_0060131,7
ISIC_0033680,4
ISIC_0059187,6
ISIC_0033352,5
ISIC_0061049,6
ISIC_0026735,1
ISIC_0062409,7
ISIC_0027242,6
ISIC_0026608,5
ISIC_0058410,1
ISIC_0055330,4
ISIC_0033617,1
ISIC_0032109,1
ISIC_0028881,5
ISIC_0069382,2
ISIC_0068015,2
ISIC_0056523,1
ISIC_0013828,1
ISIC_0060136,4
ISIC_0012313,7
ISIC_0070941,2
ISIC_0066012,7
ISIC_0070816,2
ISIC_0033422,1
ISIC_0060594,4
ISIC_0015270,7
ISIC_0015372,3
ISIC_0010586,4
ISIC_0067845,7
ISIC_0026840,3
ISIC_0067860,2
ISIC_0070942,6
ISIC_0031675,7
ISIC_0015149,2
ISIC_0026226,1
ISIC_0068556,3
ISIC_0029451,6
ISIC_0065626,4
ISIC_0012151,5
ISIC_0064423,6
ISIC_0015108,7
ISIC_0063101,3
ISIC_0030226,6
ISIC_0033152,1
ISIC_0058230,2
ISIC_0032791,5
ISIC_0065009,3
ISIC_0033499,4
ISIC_0065473,5
ISIC_0029491,4
ISIC_0068046,4
ISIC_0031825,7
ISIC_0062993,6
ISIC_0064324,7
ISIC_0066593,7
ISIC_0061702,3
ISIC_0059257,5
ISIC_0055098,3
ISIC_0033948,4
ISIC_0057834,7
ISIC_0032732,2
ISIC_0003728,7
ISIC_0060940,5
ISIC_0026652,1
ISIC_0031765,2
ISIC_0034051,2
ISIC_0024412,5
ISIC_0053534,4
ISIC_0058664,5
ISIC_0068221,7
ISIC_0028715,3
ISIC_0066921,4
ISIC_0014133,2
ISIC_0069875,6
ISIC_0025096,1
ISIC_0015011,4
ISIC_0072599,7
ISIC_0027148,1
ISIC_0027288,5
ISIC_0032530,1
ISIC_0030165,6
ISIC_0027786,2
ISIC_0034315,6
ISIC_0072572,3
ISIC_0071590,7
ISIC_0029478,3
ISIC_0033647,4
ISIC_0060880,5
ISIC_0063075,7
ISIC_0025409,7
ISIC_0071454,5
ISIC_0054877,4
ISIC_0013996,7
ISIC_0029563,6
ISIC_0025074,5
ISIC_0055050,4
ISIC_0031405,4
ISIC_0055809,3
ISIC_0031638,7
ISIC_0007235,3
ISIC_0031253,2
ISIC_0063151,5
ISIC_0034273,6
ISIC_0024554,6
ISIC_0058527,5
ISIC_0066247,2
ISIC_0031618,2
ISIC_0064638,4
ISIC_0027995,4
ISIC_0031179,5
ISIC_0029306,4
ISIC_0027516,6
ISIC_0031615,5
ISIC_0010862,7
ISIC_0069558,4
ISIC_0056497,1
ISIC_0024409,6
ISIC_0058465,4
ISIC_0072730,7
ISIC_0033349,5
ISIC_0071423,2
ISIC_0064160,4
ISIC_0028886,7
ISIC_0064694,5
ISIC_0000073,6
ISIC_0070379,7
ISIC_0026828,5
ISIC_0057199,7
ISIC_0054658,6
ISIC_0006776,5
ISIC_0028906,5
ISIC_0000523,6
ISIC_0072518,4
ISIC_0000321,7
ISIC_0061749,7
ISIC_0025611,3
ISIC_0067149,2
ISIC_0070900,4
ISIC_0028300,3
ISIC_0063569,6
ISIC_0056486,7
ISIC_0070923,2
ISIC_0069100,5
ISIC_0073149,6
ISIC_0061759,3
ISIC_0012414,4
ISIC_0066378,6
ISIC_0000551,1
ISIC_0053918,4
ISIC_0068338,2
ISIC_0026567,3
ISIC_0062839,5
ISIC_0069401,1
ISIC_0024605,4
ISIC_0033802,4
ISIC_0027490,1
ISIC_0064494,2
ISIC_0015133,3
ISIC_0030105,3
ISIC_0001142,6
ISIC_0033108,7
ISIC_0053692,7
ISIC_0072732,6
ISIC_0062726,2
ISIC_0034005,4
ISIC_0059416,5
ISIC_0028800,6
ISIC_0057593,3
ISIC_0014570,1
ISIC_0025258,5
ISIC_0030252,5
ISIC_0034021,1
ISIC_0065918,6
ISIC_0013198,7
ISIC_0057336,3
ISIC_0028833,7
ISIC_0063123,6
ISIC_0055947,5
ISIC_0013335,5
ISIC_0033054,4
ISIC_0026574,7
ISIC_0066295,5
ISIC_0029778,1
ISIC_0068032,1
ISIC_0024706,7
ISIC_0065537,2
ISIC_0033102,5
ISIC_0028611,1
ISIC_0061582,5
ISIC_0029931,4
ISIC_0072239,4
ISIC_0060671,2
ISIC_0025815,3
ISIC_0028115,7
ISIC_0026774,1
ISIC_0073249,2
ISIC_0070834,2
ISIC_0071322,7
ISIC_0068901,7
ISIC_0059522,2
ISIC_0012897,7
ISIC_0053863,3
ISIC_0033246,3
ISIC_0033582,5
ISIC_0025737,2
ISIC_0033000,6
ISIC_0028488,6
ISIC_0013795,1
ISIC_0030552,3
ISIC_0024749,5
ISIC_0068561,1
ISIC_0025359,3
ISIC_0010092,5
ISIC_0063477,2
ISIC_0063967,1
ISIC_0024757,2
ISIC_0073173,1
ISIC_0029236,4
ISIC_0063116,4
ISIC_0033204,2
ISIC_0069040,4
ISIC_0071654,6
ISIC_0058804,2
ISIC_0062615,7
ISIC_0026488,4
ISIC_0010257,2
ISIC_0012678,5
ISIC_0070532,4
ISIC_0026451,3
ISIC_0029254,7
ISIC_0064084,4
ISIC_0054546,7
ISIC_0033991,7
ISIC_0072251,5
ISIC_0009904,2
ISIC_0060850,7
ISIC_0033785,4
ISIC_0012722,7
ISIC_0070808,1
ISIC_0029982,6
ISIC_0032090,2
ISIC_0063828,6
ISIC_0067409,4
ISIC_0060490,1
ISIC_0061891,4
ISIC_0066359,4
ISIC_0069213,5
ISIC_0054305,7
ISIC_0068186,3
ISIC_0065056,5
ISIC_0028402,5
ISIC_0027413,2
ISIC_0030699,2
ISIC_0026929,2
ISIC_0054684,4
ISIC_0059333,2
ISIC_0014822,5
ISIC_0030018,1
ISIC_0072557,4
ISIC_0025025,1
ISIC_0030639,4
ISIC_0031733,4
ISIC_0030137,3
ISIC_0067077,4
ISIC_0015109,1
ISIC_0058559,6
ISIC_0056759,7
ISIC_0030365,6
ISIC_0014489,4
ISIC_0026698,2
ISIC_0013958,4
ISIC_0030516,1
ISIC_0012696,1
ISIC_0028307,7
ISIC_0061011,7
ISIC_0063322,4
ISIC_0061493,5
ISIC_0029082,4
ISIC_0032236,1
ISIC_0058020,5
ISIC_0058179,6
ISIC_0000041,4
ISIC_0059933,4
ISIC_0062908,4
ISIC_0031010,2
ISIC_0056996,5
ISIC_0025305,3
ISIC_0066025,7
ISIC_0032176,4
ISIC_0033214,2
ISIC_0028121,1
ISIC_0060522,2
ISIC_0030545,7
ISIC_0056330,4
ISIC_0029984,3
ISIC_0012127,5
ISIC_0008998,5
ISIC_0067008,6
ISIC_0024767,6
ISIC_0013817,1
ISIC_0064546,4
ISIC_0026239,7
ISIC_0024567,4
ISIC_0025307,7
ISIC_0058524,6
ISIC_0000044,1
ISIC_0024802,7
ISIC_0065103,7
ISIC_0015985,6
ISIC_0030489,3
ISIC_0032230,1
ISIC_0058425,6
ISIC_0062992,3
ISIC_0033377,3
ISIC_0025610,1
ISIC_0060972,1
ISIC_0014714,5
ISIC_0013830,6
ISIC_0028246,1
ISIC_0014028,5
ISIC_0031660,3
ISIC_0066574,7
ISIC_0062201,7
ISIC_0026415,1
ISIC_0026914,7
ISIC_0069446,7
ISIC_0031033,5
ISIC_0064337,4
ISIC_0028670,7
ISIC_0031880,5
ISIC_0026242,4
ISIC_0060833,6
ISIC_0028505,3
ISIC_0030609,7
ISIC_0030752,3
ISIC_0031532,2
ISIC_0066272,2
ISIC_0067757,5
ISIC_0033400,2
ISIC_0029820,4
ISIC_0060807,7
ISIC_0032351,7
ISIC_0062581,1
ISIC_0071054,5
ISIC_0063197,1
ISIC_0063747,7
ISIC_0032323,3
ISIC_0058712,6
ISIC_0026407,1
ISIC_0026898,4
ISIC_0026924,3
ISIC_0000426,6
ISIC_0056014,1
ISIC_0055608,5
ISIC_0058539,3
ISIC_0029420,4
ISIC_0058556,3
ISIC_0009906,1
ISIC_0015279,3
ISIC_0028602,6
ISIC_0010452,3
ISIC_0055667,2
ISIC_0056111,4
ISIC_0054639,4
ISIC_0015537,7
ISIC_0026528,7
ISIC_0014910,2
ISIC_0055612,6
ISIC_0030373,3
ISIC_0064540,7
ISIC_0064760,4
ISIC_0072662,5
ISIC_0028895,1
ISIC_0029549,4
ISIC_0000022,2
ISIC_0068084,6
ISIC_0066967,7
ISIC_0013967,5
ISIC_0029521,4
ISIC_0000230,1
ISIC_0055111,7
ISIC_0064806,4
ISIC_0031449,5
ISIC_0053760,2
ISIC_0028416,5
ISIC_0056586,3
ISIC_0053987,2
ISIC_0024556,2
ISIC_0033897,7
ISIC_0068511,2
ISIC_0058472,7
ISIC_0061220,1
ISIC_0061784,1
ISIC_0011129,6
ISIC_0060418,4
ISIC_0034160,5
ISIC_0032149,6
ISIC_0029298,1
ISIC_0057994,3
ISIC_0058814,3
ISIC_0026343,1
ISIC_0056264,6
ISIC_0025714,5
ISIC_0062389,6
ISIC_0025926,3
ISIC_0031204,4
ISIC_0058044,4
ISIC_0013765,6
ISIC_0057790,1
ISIC_0066733,4
ISIC_0031113,2
ISIC_0060559,4
ISIC_0025346,5
ISIC_0028060,2
ISIC_0058797,3
ISIC_0069581,7
ISIC_0069865,2
ISIC_0058743,1
ISIC_0028652,3
ISIC_0072528,5
ISIC_0000503,7
ISIC_0068245,3
ISIC_0059738,5
ISIC_0064679,3
ISIC_0024962,7
ISIC_0071277,1
ISIC_0066458,3
ISIC_0063018,5
ISIC_0063611,3
ISIC_0060761,4
ISIC_0028682,7
ISIC_0024952,6
ISIC_0029751,6
ISIC_0033151,5
ISIC_0028037,6
ISIC_0032493,4
ISIC_0072213,6
ISIC_0072211,3
ISIC_0030992,3
ISIC_0060050,6
ISIC_0025954,7
ISIC_0014963,3
ISIC_0014726,2
ISIC_0033378,7
ISIC_0054281,5
ISIC_0014617,4
ISIC_0014876,3
ISIC_0068516,4
ISIC_0031754,6
ISIC_0028362,7
ISIC_0064349,4
ISIC_0000191,6
ISIC_0027250,3
ISIC_0011127,1
ISIC_0029667,7
ISIC_0065326,7
ISIC_0065046,2
ISIC_0061520,1
ISIC_0064094,7
ISIC_0013687,4
ISIC_0026857,4
ISIC_0062337,3
ISIC_0064411,4
ISIC_0069544,5
ISIC_0027164,4
ISIC_0067277,2
ISIC_0069831,6
ISIC_0065282,6
ISIC_0028435,5
ISIC_0030494,1
ISIC_0029918,3
ISIC_0066520,5
ISIC_0013682,1
ISIC_0014574,3
ISIC_0030534,3
ISIC_0068266,6
ISIC_0013876,7
ISIC_0057312,5
ISIC_0068236,1
ISIC_0033845,3
ISIC_0067032,4
ISIC_0025577,7
ISIC_0061164,1
ISIC_0028658,1
ISIC_0028572,1
ISIC_0014823,7
ISIC_0027340,1
ISIC_0013865,5
ISIC_0012134,4
ISIC_0030698,1
ISIC_0065601,6
ISIC_0067497,5
ISIC_0054456,4
ISIC_0061182,7
ISIC_0025140,3
ISIC_0068232,3
ISIC_0072214,5
ISIC_0068843,5
ISIC_0028313,7
ISIC_0060854,4
ISIC_0068143,7
ISIC_0062295,1
ISIC_0066142,1
ISIC_0027399,1
ISIC_0065125,5
ISIC_0072301,6
ISIC_0069247,2
ISIC_0027362,5
ISIC_0030976,6
ISIC_0000493,7
ISIC_0070207,4
ISIC_0067061,1
ISIC_0060403,2
ISIC_0013164,1
ISIC_0070017,6
ISIC_0009918,4
ISIC_0062388,6
ISIC_0024496,2
ISIC_0000018,1
ISIC_0062515,2
ISIC_0053928,4
ISIC_0065280,7
ISIC_0028244,1
ISIC_0072830,1
ISIC_0027120,3
ISIC_0031371,2
ISIC_0024657,5
ISIC_0062084,4
ISIC_0029768,1
ISIC_0014473,6
ISIC_0063804,6
ISIC_0027628,7
ISIC_0013268,3
ISIC_0055732,7
ISIC_0028827,5
ISIC_0013523,7
ISIC_0065295,4
ISIC_0056827,2
ISIC_0060298,3
ISIC_0024534,1
ISIC_0011158,5
ISIC_0061692,3
ISIC_0071354,2
ISIC_0072361,7
ISIC_0065668,7
ISIC_0060677,5
ISIC_0030673,7
ISIC_0011164,1
ISIC_0010360,7
ISIC_0033995,5
ISIC_0055261,4
ISIC_0064016,5
ISIC_0058884,1
ISIC_0058351,1
ISIC_0013736,7
ISIC_0000387,2
ISIC_0031860,5
ISIC_0071147,1
ISIC_0034072,6
ISIC_0025700,1
ISIC_0066742,4
ISIC_0055803,4
ISIC_0026847,1
ISIC_0030291,4
ISIC_0029965,6
ISIC_0054006,4
ISIC_0072607,2
ISIC_0014066,3
ISIC_0032239,2
ISIC_0071585,5
ISIC_0068778,5
ISIC_0026595,3
ISIC_0032361,2
ISIC_0028147,6
ISIC_0026817,4
ISIC_0029158,6
ISIC_0026328,6
ISIC_0029240,2
ISIC_0032605,5
ISIC_0024600,4
ISIC_0025812,7
ISIC_0014919,3
ISIC_0025716,7
ISIC_0066739,4
ISIC_0032341,4
ISIC_0058128,3
ISIC_0053621,4
ISIC_0069011,1
ISIC_0031953,4
ISIC_0028055,7
ISIC_0057567,5
ISIC_0066420,3
ISIC_0027771,6
ISIC_0030842,6
ISIC_0064926,6
ISIC_0029292,5
ISIC_0026441,1
ISIC_0066130,3
ISIC_0061293,5
ISIC_0025833,2
ISIC_0026414,4
ISIC_0062705,7
ISIC_0070533,3
ISIC_0070302,6
ISIC_0066151,5
ISIC_0032781,1
ISIC_0032124,5
ISIC_0071102,2
ISIC_0070623,2
ISIC_0010252,4
ISIC_0026078,1
ISIC_0064270,5
ISIC_0054641,5
ISIC_0065972,7
ISIC_0012182,4
ISIC_0054993,3
